satisfaction_level,number_project,average_montly_hours,Work_accident,promotion_last_5years,salary,left
76,3,200,0,0,low,1
45,5,179,0,0,low,1
73,3,200,1,0,low,1
60,3,140,1,0,low,0
80,5,200,0,0,low,1
53,4,200,0,0,low,1
97,5,163,0,0,low,1
64,3,167,0,0,low,0
92,4,190,0,0,high,0
60,5,145,1,0,low,1
100,4,200,0,0,low,1
69,4,200,0,0,low,1
53,5,140,0,0,low,1
63,4,200,0,0,high,0
57,4,200,1,0,low,1
79,5,131,0,0,low,1
68,4,200,0,0,low,1
56,3,200,0,0,high,0
48,3,200,1,0,low,1
59,4,200,0,0,medium,1
34,6,200,0,0,high,0
98,3,200,0,0,medium,1
36,2,135,1,0,high,0
60,2,182,0,0,medium,0
24,6,193,0,0,medium,1
67,4,192,1,0,medium,0
17,5,144,0,0,medium,1
57,3,200,0,0,medium,1
70,3,161,0,0,medium,0
73,3,171,0,0,medium,0
61,4,153,0,0,medium,0
95,4,161,0,0,high,0
85,3,200,0,0,low,1
72,3,193,0,0,medium,0
84,4,200,0,0,medium,1
57,2,158,0,0,medium,0
69,3,200,0,0,medium,1
57,4,191,0,0,medium,0
52,6,104,0,0,medium,1
56,3,200,0,0,medium,1
75,3,186,1,0,medium,0
98,5,168,1,0,medium,0
48,4,200,1,0,high,0
35,2,116,0,0,low,1
66,4,187,0,0,low,1
79,5,184,0,0,low,1
86,4,155,0,0,high,0
88,5,190,0,0,low,1
83,3,200,0,0,low,1
80,5,200,0,0,low,1
64,4,200,0,0,high,0
72,4,200,0,0,low,1
67,3,200,0,0,low,1
75,4,179,0,0,low,1
65,4,153,0,0,low,1
98,5,200,0,0,low,1
68,2,200,1,0,low,1
52,3,137,0,0,low,0
68,4,179,0,0,medium,0
92,4,200,0,0,medium,1
86,3,106,1,0,medium,0
50,4,200,0,0,medium,1
35,4,153,0,0,medium,1
76,5,172,0,0,medium,0
66,4,200,0,0,medium,1
58,3,200,1,0,medium,1
55,4,200,0,0,medium,1
90,3,200,0,0,medium,1
75,4,200,0,0,medium,1
90,4,134,1,0,medium,0
14,5,200,1,0,high,0
86,4,183,0,0,low,1
56,4,143,0,0,medium,0
54,5,200,0,0,medium,1
36,5,186,0,0,medium,1
82,3,155,0,0,medium,0
49,2,200,0,0,low,1
77,3,200,0,0,low,1
64,4,179,0,0,low,1
93,3,200,0,0,low,1
96,5,200,0,0,low,1
60,3,164,0,0,low,0
58,3,178,0,0,low,1
52,5,170,0,0,low,1
74,5,200,0,0,low,1
64,4,200,0,0,low,1
93,3,200,0,0,low,1
76,5,200,0,0,low,1
50,4,175,0,0,low,1
79,4,200,0,0,low,1
97,5,200,0,0,low,1
60,5,200,0,0,low,1
84,5,105,0,0,low,1
75,5,189,0,0,low,1
24,4,200,0,0,low,1
24,5,200,0,0,low,1
51,5,173,0,0,low,1
50,4,147,0,0,medium,0
66,3,200,0,0,medium,1
97,3,200,0,0,medium,1
61,4,175,0,0,medium,0
77,4,200,1,0,medium,1
74,3,200,0,0,medium,1
92,4,161,0,0,medium,0
78,2,188,0,0,medium,0
56,3,200,0,0,medium,1
82,3,200,0,0,medium,1
26,5,161,0,0,medium,1
69,5,200,0,0,medium,1
78,4,158,0,0,high,0
67,3,175,0,0,low,1
77,5,200,1,0,medium,1
80,4,200,0,0,medium,1
51,3,200,0,0,medium,1
77,4,200,0,0,medium,1
65,3,170,0,0,low,1
58,3,200,0,0,low,1
67,2,200,0,0,low,1
33,3,98,1,0,low,1
78,6,105,1,0,low,1
58,3,200,0,0,low,1
63,4,171,0,0,low,1
63,4,153,0,0,low,1
59,3,183,0,0,low,1
60,5,139,0,0,low,1
93,5,200,0,0,low,1
78,2,177,0,0,low,1
65,3,148,0,0,low,0
100,4,198,0,0,low,1
96,3,137,1,0,low,0
54,5,200,1,0,low,1
98,2,200,0,0,low,1
34,2,164,0,0,low,1
71,5,162,0,0,low,1
64,3,180,1,0,low,1
71,2,199,0,0,low,1
58,4,190,0,0,medium,0
87,4,151,1,0,medium,0
58,4,162,0,0,medium,0
87,3,139,0,0,medium,0
72,3,200,1,0,medium,1
67,5,200,0,0,medium,1
53,4,200,0,0,medium,1
78,3,148,0,0,medium,0
19,4,200,0,0,medium,1
100,4,200,0,0,medium,1
75,5,200,1,0,medium,1
29,3,200,1,0,medium,1
37,2,188,0,0,high,0
78,3,167,0,0,low,0
24,5,190,0,0,medium,1
49,4,168,0,0,medium,0
18,6,154,0,0,medium,1
76,4,135,0,0,medium,0
50,4,200,0,0,low,1
82,3,200,0,0,low,1
97,3,180,0,0,low,1
72,4,200,0,0,low,1
98,4,134,1,0,low,1
76,3,192,0,0,low,1
72,3,200,0,0,low,1
96,3,200,0,0,low,1
62,3,178,1,0,low,1
25,4,166,1,0,low,1
82,5,180,0,0,low,1
59,3,189,0,0,low,1
94,3,154,0,0,low,0
72,3,200,0,0,low,1
53,5,198,0,0,low,1
67,3,148,0,0,low,0
99,4,200,0,0,low,1
64,4,133,0,0,low,1
61,4,160,1,0,low,1
89,4,200,1,0,low,1
61,5,157,0,0,low,1
90,3,200,0,0,medium,1
96,5,152,0,0,medium,0
62,4,200,0,0,medium,1
89,3,200,0,0,medium,1
52,4,200,0,0,medium,1
66,3,183,0,0,medium,0
96,5,200,0,0,medium,1
95,5,132,0,0,medium,0
75,4,170,0,0,medium,0
39,5,200,1,0,medium,1
93,3,138,0,0,medium,0
44,3,115,0,0,medium,0
90,3,165,0,0,high,0
75,3,200,0,0,low,1
45,2,200,0,0,medium,1
42,2,188,0,0,medium,0
99,3,200,0,0,medium,1
89,4,190,0,0,medium,0
96,4,164,0,0,low,1
50,3,165,0,0,low,0
59,3,141,0,0,low,0
57,3,154,0,0,low,0
100,3,165,0,0,low,0
60,5,200,0,0,low,1
21,6,200,0,0,low,1
63,4,159,0,0,low,1
80,3,200,0,0,low,1
51,3,149,0,0,low,0
89,5,200,0,0,low,1
83,4,200,0,0,low,1
77,6,200,0,0,low,1
79,4,183,0,0,low,1
63,5,200,0,0,low,1
68,5,113,0,0,low,1
74,4,200,0,0,low,1
49,6,200,0,0,low,1
46,3,139,0,0,medium,0
90,5,176,0,0,medium,0
70,5,136,0,0,medium,0
84,4,200,0,0,medium,1
89,4,200,0,0,medium,1
59,4,183,0,0,medium,0
57,3,200,0,0,medium,1
53,3,158,0,0,medium,0
83,4,136,0,0,medium,0
51,4,182,0,0,medium,0
78,4,200,0,0,medium,1
52,3,144,0,0,medium,0
42,5,200,0,0,high,0
61,2,200,0,0,low,1
85,3,200,0,0,medium,1
17,6,200,0,0,medium,1
79,3,134,1,0,medium,0
56,3,200,1,0,medium,1
50,5,165,0,0,low,1
51,3,200,1,0,low,1
77,4,200,0,0,low,1
84,3,196,1,0,low,1
21,3,200,0,0,low,1
65,5,200,0,0,low,1
95,4,135,0,0,low,1
80,4,200,0,0,low,1
77,5,192,0,0,low,1
57,3,172,0,0,low,1
92,4,183,0,0,low,1
100,5,186,0,0,low,1
85,4,163,0,0,low,1
57,4,200,0,0,low,1
66,3,200,0,0,low,1
85,4,200,0,0,low,1
99,5,200,0,0,low,1
91,4,200,0,0,low,1
96,4,200,0,0,low,1
49,4,200,0,0,low,1
39,5,179,0,0,low,1
87,4,178,1,0,medium,0
19,6,200,0,0,medium,1
90,3,200,0,0,medium,1
50,5,166,0,0,medium,0
70,5,200,0,0,medium,1
52,5,192,0,0,medium,0
71,3,200,0,0,medium,1
40,3,200,0,0,medium,1
96,3,158,0,0,medium,0
86,5,137,0,0,medium,0
68,3,200,0,0,medium,1
56,3,200,0,0,medium,1
65,3,200,0,0,high,0
98,5,200,0,0,low,1
18,5,159,0,0,medium,1
66,4,200,0,0,medium,1
14,5,200,0,0,medium,1
94,5,200,1,0,medium,1
56,3,141,1,0,low,0
56,5,200,0,0,low,1
59,5,143,1,0,low,1
63,4,200,1,0,low,1
97,5,173,0,0,low,1
76,5,195,0,0,low,1
85,4,167,0,0,low,1
23,5,197,1,0,low,1
68,3,200,0,0,low,1
71,3,200,0,0,low,1
50,3,192,0,0,low,1
61,3,200,0,0,low,1
99,3,200,1,0,low,1
97,5,200,0,0,low,1
82,5,200,0,0,low,1
72,5,162,0,0,low,1
53,3,135,0,0,low,0
55,4,200,0,0,low,1
52,4,159,0,0,low,1
80,5,156,0,0,low,1
51,4,169,1,0,low,1
66,4,154,0,0,medium,0
56,2,169,0,0,medium,0
50,3,200,1,0,medium,1
94,3,200,1,0,medium,1
42,4,200,0,0,medium,1
60,3,195,0,0,medium,0
55,4,200,0,0,medium,1
76,3,200,1,0,medium,1
84,3,200,1,0,medium,1
33,4,113,0,0,medium,1
61,3,133,0,0,medium,0
91,5,158,0,0,medium,0
73,4,200,0,0,high,0
87,4,200,0,0,low,1
38,2,127,0,0,medium,1
80,4,141,1,0,medium,0
69,5,200,1,0,medium,1
99,5,174,0,0,medium,0
92,5,200,1,0,low,1
60,3,200,0,0,low,1
89,3,181,0,0,low,1
91,3,200,0,0,low,1
35,3,167,0,0,low,1
88,5,200,0,0,low,1
66,3,182,1,0,low,1
21,4,189,0,0,low,1
78,3,169,1,0,medium,0
21,4,200,0,0,medium,1
64,3,150,0,0,medium,0
68,4,146,0,0,medium,0
99,4,162,0,0,medium,0
85,4,158,0,0,medium,0
86,3,185,0,0,medium,0
89,3,200,0,0,medium,1
49,4,200,0,0,medium,1
76,4,200,0,0,medium,1
79,3,200,0,0,medium,1
89,4,200,0,0,medium,1
34,3,105,0,0,medium,1
81,3,200,1,0,medium,1
96,3,200,0,0,medium,1
70,3,158,0,0,medium,0
92,4,200,0,0,medium,1
50,4,198,0,0,medium,0
75,2,192,0,0,medium,0
42,2,139,0,0,medium,0
29,6,200,0,0,medium,1
91,3,200,0,0,medium,1
55,4,200,0,0,medium,1
57,4,200,1,0,medium,1
27,3,97,0,0,medium,1
70,6,200,0,0,high,0
63,4,191,0,0,high,0
97,5,199,1,0,high,0
28,3,127,0,0,high,0
70,3,187,0,0,high,0
83,4,200,0,0,high,0
22,4,176,1,0,high,0
55,3,194,0,0,high,0
33,3,200,0,0,high,0
50,4,185,0,0,high,0
93,5,140,0,0,high,0
77,3,200,0,0,high,0
93,5,137,0,0,low,1
72,4,151,0,0,low,1
78,3,152,0,0,low,0
55,4,166,0,0,low,1
39,3,200,0,0,low,1
67,3,200,0,0,low,1
61,3,200,0,0,low,1
60,6,200,1,0,low,1
48,4,146,0,0,low,1
75,4,195,0,0,low,1
87,4,200,0,0,low,1
51,4,166,1,0,low,1
63,4,188,1,0,low,1
60,3,200,0,0,low,1
70,3,167,0,0,low,0
50,2,200,1,0,medium,1
59,2,126,0,0,medium,0
52,6,200,0,0,medium,1
55,3,200,0,0,medium,1
81,5,200,1,0,medium,1
94,4,197,0,0,medium,0
98,3,200,0,0,medium,1
83,4,200,0,0,medium,1
93,3,184,0,0,medium,0
99,3,199,0,0,medium,0
55,4,200,0,0,medium,1
96,3,200,0,0,medium,1
28,3,200,0,0,high,0
97,6,168,1,0,high,0
80,3,200,0,0,high,0
75,2,188,0,0,high,0
89,3,200,0,0,high,0
60,5,168,1,0,high,0
73,3,200,1,0,high,0
88,4,159,0,0,high,0
50,3,159,0,0,low,0
53,5,200,0,0,low,1
95,6,200,0,0,low,1
94,5,169,0,0,low,1
49,3,200,1,0,low,1
59,3,147,0,0,low,0
51,3,200,0,0,low,1
66,4,166,0,0,low,1
76,4,168,0,0,medium,0
12,3,200,0,0,medium,1
84,3,134,0,0,medium,0
94,3,196,0,0,medium,0
63,4,181,0,0,medium,0
79,4,177,1,0,medium,0
85,3,200,1,0,medium,1
74,3,200,0,0,medium,1
23,6,200,0,0,medium,1
62,4,200,0,0,medium,1
36,6,200,0,0,medium,1
70,4,182,0,0,medium,0
57,5,172,0,0,medium,0
83,3,200,0,0,medium,1
71,3,132,0,0,medium,0
23,6,121,0,0,medium,1
59,4,200,0,0,medium,1
69,2,141,0,0,medium,0
63,5,189,0,0,medium,0
90,6,200,1,0,medium,1
31,4,200,0,0,medium,1
92,3,199,0,0,medium,0
96,4,200,0,0,medium,1
66,6,105,0,0,high,0
48,4,141,0,0,low,1
15,3,200,1,0,medium,1
59,3,200,0,0,medium,1
66,6,165,0,0,medium,1
69,5,200,0,0,medium,1
65,4,200,0,0,medium,1
58,5,200,0,0,medium,1
72,4,200,0,0,medium,1
65,5,200,0,0,medium,1
63,5,200,0,0,medium,1
55,3,200,0,0,medium,1
74,4,200,0,0,low,1
58,4,150,1,0,low,1
71,4,177,0,0,low,1
83,5,101,1,0,low,1
63,3,183,0,0,low,1
56,3,200,0,0,low,1
88,3,200,0,0,low,1
82,3,200,0,0,high,0
69,3,200,0,0,low,1
57,3,157,1,0,high,0
75,3,200,0,0,high,0
60,4,200,0,0,low,1
96,3,196,0,0,low,1
75,4,135,0,0,high,0
100,6,200,0,0,low,1
92,4,200,0,0,medium,1
84,5,200,0,0,high,0
82,4,200,0,0,medium,1
74,3,131,0,0,medium,0
21,2,118,0,0,medium,1
62,5,187,0,0,medium,0
54,3,200,0,0,high,0
55,5,125,0,0,medium,0
84,4,200,1,0,medium,1
61,2,123,0,0,medium,0
64,3,200,0,0,high,0
92,3,200,0,0,medium,1
86,3,200,0,0,high,0
60,4,174,0,0,low,1
86,3,162,1,0,medium,0
55,3,192,0,0,medium,0
54,4,178,0,0,medium,0
49,3,200,0,0,medium,1
98,3,200,0,0,low,1
55,5,194,1,0,low,1
64,3,146,0,0,low,0
54,4,200,0,0,low,1
58,3,131,0,0,low,0
57,3,108,0,0,low,0
65,5,200,0,0,low,1
60,3,146,1,0,low,0
59,2,171,0,0,low,1
77,4,173,1,0,low,1
55,5,200,0,0,high,0
50,4,199,0,0,low,1
43,3,200,1,0,low,1
58,3,200,0,0,low,1
66,4,200,1,0,low,1
70,5,200,0,0,high,0
82,4,164,0,0,low,1
49,4,200,1,0,low,1
99,4,200,0,0,low,1
96,3,193,1,0,high,0
70,3,179,0,0,low,1
22,6,200,1,0,medium,1
91,3,200,0,0,high,0
18,5,173,0,0,medium,1
84,4,179,0,0,high,0
66,4,145,0,0,medium,0
49,3,168,0,0,medium,0
88,4,200,0,0,medium,1
69,6,150,0,0,medium,1
83,3,200,0,0,medium,1
56,4,149,1,0,medium,0
95,5,139,0,0,medium,0
56,3,200,0,0,medium,1
93,3,200,0,0,high,0
84,3,200,0,0,low,1
84,3,200,0,0,medium,1
52,4,200,0,0,medium,1
98,4,142,0,0,medium,0
66,5,200,0,0,medium,1
92,5,178,1,0,medium,0
71,5,192,0,0,medium,0
65,4,200,0,0,medium,1
23,4,200,0,0,medium,1
71,3,173,1,0,medium,0
21,4,200,0,0,high,0
70,2,189,0,0,low,1
90,4,139,0,0,low,1
60,5,140,0,0,low,1
58,5,191,1,0,high,0
73,5,178,0,0,low,1
56,4,184,0,0,low,1
97,3,144,0,0,low,0
92,3,160,0,0,high,0
77,3,200,0,0,low,1
97,5,200,0,0,low,1
70,5,154,0,0,low,1
78,4,142,1,0,low,1
77,3,200,1,0,low,1
66,4,162,0,0,low,1
25,6,200,1,0,low,1
89,2,200,1,0,medium,1
15,5,160,1,0,medium,1
26,6,113,0,0,medium,1
74,4,178,0,0,medium,0
52,3,153,0,0,medium,0
95,4,200,0,0,medium,1
66,4,200,1,0,medium,1
79,4,200,0,0,medium,1
98,3,179,0,0,medium,0
40,3,123,0,0,medium,1
100,3,132,0,0,medium,0
71,3,134,0,0,medium,0
48,3,200,1,0,high,0
76,5,200,0,0,low,1
61,4,200,0,0,medium,1
74,4,156,0,0,medium,0
24,6,200,0,0,medium,1
79,3,200,0,0,medium,1
75,3,200,0,0,low,1
60,4,192,0,0,low,1
72,4,200,0,0,low,1
100,4,200,0,0,low,1
55,3,173,1,0,low,1
30,2,109,1,0,low,1
89,3,200,0,0,low,1
84,5,163,0,0,low,1
67,4,149,0,0,low,1
15,6,200,0,0,low,1
59,4,194,0,0,low,1
50,4,157,0,0,low,1
23,5,200,0,0,low,1
95,5,169,0,0,low,1
31,2,146,1,0,low,1
47,5,200,0,0,low,1
26,3,195,0,0,low,1
55,6,148,0,0,low,1
89,3,200,0,0,low,1
88,3,185,0,0,low,1
98,5,200,1,0,low,1
96,3,182,1,0,medium,0
85,3,195,0,0,medium,0
96,3,168,0,0,medium,0
85,3,198,1,0,medium,0
59,5,172,0,0,medium,0
51,4,200,1,0,medium,1
50,3,200,0,0,medium,1
53,3,148,0,0,medium,0
44,4,200,0,0,medium,1
99,3,197,0,0,medium,0
73,4,200,0,0,medium,1
51,5,154,0,0,medium,0
50,3,200,0,0,high,0
52,4,106,1,0,low,1
74,5,200,0,0,medium,1
69,2,200,0,0,medium,1
22,5,174,1,0,medium,1
49,4,200,0,0,medium,1
70,5,200,0,0,low,1
68,4,148,0,0,low,1
66,5,187,1,0,low,1
99,4,183,0,0,low,1
88,4,200,0,0,low,1
20,4,149,0,0,low,1
56,2,130,0,0,low,1
68,4,200,0,0,low,1
85,3,200,0,0,low,1
95,4,200,1,0,low,1
60,4,163,1,0,low,1
61,4,183,0,0,low,1
55,4,200,0,0,low,1
64,5,156,1,0,low,1
64,3,196,0,0,low,1
87,4,162,0,0,low,1
20,3,200,0,0,low,1
99,4,135,1,0,low,1
96,2,200,0,0,low,1
53,3,200,0,0,low,1
70,6,200,0,0,low,1
68,6,200,0,0,medium,1
96,4,200,0,0,medium,1
64,4,200,0,0,medium,1
86,5,166,0,0,medium,0
87,3,172,0,0,medium,0
53,4,200,0,0,medium,1
72,4,180,0,0,medium,0
83,4,197,0,0,medium,0
97,5,185,0,0,medium,0
92,3,171,0,0,medium,0
82,6,191,0,0,medium,1
59,4,200,0,0,medium,1
84,5,199,0,0,high,0
71,3,139,0,0,low,0
49,3,200,0,0,medium,1
78,3,200,0,0,medium,1
84,4,198,0,0,medium,0
85,5,165,0,0,medium,0
87,4,199,0,0,low,1
94,5,200,0,0,low,1
82,4,200,1,0,low,1
78,3,135,0,0,low,0
47,4,100,1,0,low,1
50,2,150,1,0,low,0
75,4,200,0,0,low,1
36,3,98,0,0,low,1
91,3,200,0,0,low,1
87,3,200,0,0,low,1
97,3,160,0,0,low,0
71,3,190,0,0,low,1
83,3,200,0,0,low,1
42,3,190,0,0,low,1
53,4,181,0,0,low,1
56,4,200,0,0,low,1
26,5,200,1,0,low,1
53,4,192,0,0,low,1
99,4,200,0,0,low,1
48,3,96,0,0,low,0
91,3,200,0,0,low,1
76,3,162,1,0,medium,0
67,4,190,0,0,medium,0
58,4,147,0,0,medium,0
57,4,143,0,0,medium,0
55,5,200,1,0,medium,1
79,3,137,0,0,medium,0
48,3,200,0,0,medium,1
68,4,176,1,0,medium,0
19,5,200,1,0,medium,1
99,3,104,0,0,medium,0
30,5,200,0,0,medium,1
81,4,200,1,0,medium,1
58,4,180,0,0,high,0
74,3,200,1,0,low,1
59,5,165,0,0,medium,0
46,2,177,0,0,medium,0
58,3,194,1,0,medium,0
77,3,192,1,0,medium,0
79,4,171,0,0,low,1
51,3,187,0,0,low,1
70,3,200,0,0,low,1
84,5,200,1,0,low,1
19,5,172,0,0,low,1
90,4,167,1,0,low,1
19,5,145,0,0,low,1
96,3,166,0,0,low,0
87,3,148,0,0,low,0
50,5,200,0,0,low,1
88,2,123,0,0,low,1
55,3,158,0,0,low,0
89,3,200,0,0,low,1
58,3,200,0,0,low,1
58,5,143,0,0,low,1
34,5,131,0,0,low,1
54,5,200,1,0,low,1
59,4,200,0,0,low,1
88,4,200,0,0,medium,1
72,4,147,0,0,medium,0
79,4,200,0,0,medium,1
51,4,174,0,0,medium,0
84,3,150,0,0,medium,0
95,4,200,0,0,medium,1
58,5,178,0,0,medium,0
69,3,200,1,0,medium,1
17,6,200,1,0,medium,1
81,3,200,1,0,medium,1
41,3,193,0,0,medium,0
12,3,110,0,0,medium,1
71,4,200,0,0,high,0
32,5,157,0,0,low,1
83,5,187,0,0,medium,0
74,4,200,0,0,medium,1
67,4,200,0,0,medium,1
85,3,159,0,0,medium,0
49,4,200,1,0,low,1
70,4,150,1,0,low,1
44,4,152,0,0,low,1
50,5,200,0,0,low,1
63,5,200,0,0,low,1
87,4,200,0,0,low,1
82,4,162,1,0,low,1
97,4,193,0,0,low,1
90,4,144,0,0,low,1
41,6,151,0,0,low,1
58,4,200,0,0,low,1
77,5,170,0,0,low,1
89,4,200,1,0,low,1
64,4,200,0,0,low,1
31,2,193,0,0,low,1
60,4,175,0,0,low,1
20,3,123,0,0,low,1
13,3,178,0,0,low,1
95,3,200,0,0,low,1
15,5,200,0,0,low,1
22,4,185,0,0,low,1
33,2,166,0,0,medium,1
23,4,200,0,0,medium,1
85,4,138,0,0,medium,0
79,3,168,0,0,medium,0
60,4,197,0,0,medium,0
89,5,200,0,0,medium,1
65,3,101,1,0,medium,0
61,4,175,1,0,medium,0
40,5,181,0,0,medium,1
49,3,157,0,0,medium,0
95,3,200,0,0,medium,1
85,5,200,0,0,medium,1
24,4,152,0,0,high,0
85,5,176,0,0,low,1
99,5,200,0,0,medium,1
49,4,200,0,0,medium,1
56,3,200,0,0,medium,1
65,6,200,0,0,medium,1
62,3,200,1,0,low,1
78,4,174,1,0,low,1
54,3,200,0,0,low,1
61,4,195,0,0,low,1
49,6,200,0,0,low,1
29,2,200,1,0,low,1
64,4,200,1,0,low,1
93,4,200,0,0,low,1
16,6,200,0,0,low,1
68,5,173,0,0,low,1
71,2,146,0,0,low,1
62,5,151,0,0,low,1
74,2,137,1,0,low,0
81,3,198,0,0,low,1
20,4,190,0,0,low,1
51,4,200,0,0,low,1
55,4,200,0,0,low,1
45,3,193,1,0,low,1
91,4,176,0,0,low,1
73,6,121,0,0,low,1
98,4,145,0,0,low,1
62,4,200,1,0,medium,1
57,3,198,0,0,medium,0
99,3,189,1,0,medium,0
82,2,200,0,0,medium,1
24,4,200,0,0,medium,1
84,5,200,0,0,medium,1
90,3,200,0,0,medium,1
13,5,200,0,0,medium,1
60,3,200,0,0,medium,1
72,4,154,1,0,medium,0
68,4,147,0,0,medium,0
51,3,148,0,0,medium,0
74,3,200,0,0,high,0
86,3,200,0,0,low,1
85,3,200,0,0,medium,1
63,2,156,1,0,medium,0
74,3,155,0,0,medium,0
60,3,200,0,0,medium,1
69,4,137,1,0,low,1
56,2,200,0,0,low,1
50,2,142,0,0,low,1
84,5,200,0,0,low,1
93,5,134,0,0,low,1
12,5,200,0,0,low,1
52,4,134,0,0,low,1
60,3,185,0,0,low,1
71,3,181,0,0,medium,0
21,5,169,0,0,medium,1
15,3,200,0,0,medium,1
38,2,200,0,0,medium,1
27,3,200,0,0,medium,1
86,4,137,0,0,medium,0
17,6,176,0,0,medium,1
66,3,200,0,0,medium,1
95,3,200,0,0,medium,1
59,5,200,0,0,medium,1
49,5,196,0,0,medium,0
90,5,200,0,0,medium,1
98,3,153,0,0,medium,0
52,4,200,0,0,medium,1
12,3,200,0,0,medium,1
91,5,137,0,0,medium,0
99,4,200,0,0,medium,1
49,4,161,0,0,medium,0
92,4,167,1,0,medium,0
21,3,194,0,0,medium,1
89,3,200,0,0,medium,1
84,4,152,1,0,medium,0
72,3,150,1,0,medium,0
57,3,200,0,0,medium,1
90,4,172,0,0,medium,0
59,2,200,0,0,high,0
97,4,134,0,0,high,0
56,3,109,0,0,high,0
78,4,124,1,0,high,0
64,4,200,0,0,high,0
58,5,200,0,0,high,0
68,3,200,0,0,high,0
82,3,148,0,0,high,0
83,5,200,0,0,high,0
49,2,200,0,0,high,0
57,4,176,0,0,high,0
66,4,200,0,0,high,0
78,2,200,0,0,low,1
55,3,192,1,0,low,1
98,3,140,0,0,low,0
89,4,141,0,0,low,1
67,3,200,0,0,low,1
100,4,140,0,0,low,1
67,4,194,1,0,low,1
20,2,200,0,0,low,1
71,4,200,0,0,low,1
65,3,200,0,0,low,1
82,4,164,0,0,low,1
48,3,200,0,0,low,1
96,4,200,0,0,low,1
52,3,171,0,0,low,1
24,5,131,0,0,low,1
92,6,200,0,0,medium,1
66,3,200,1,0,medium,1
93,3,137,1,0,medium,0
77,4,153,0,0,medium,0
60,4,200,1,0,medium,1
78,3,194,1,0,medium,0
60,4,200,0,0,medium,1
31,4,177,0,0,medium,1
49,3,181,0,0,medium,0
33,4,200,0,0,medium,1
76,3,133,0,0,medium,0
65,3,200,0,0,medium,1
88,5,152,0,0,high,0
52,5,200,1,0,high,0
48,6,200,0,0,high,0
20,5,105,0,0,high,0
93,3,159,0,0,high,0
55,4,200,0,0,high,0
73,3,200,0,0,high,0
57,3,200,0,0,high,0
63,3,200,0,0,low,1
23,4,175,0,0,low,1
93,3,200,1,0,low,1
78,4,200,0,0,low,1
75,5,181,1,0,low,1
61,3,200,0,0,low,1
36,5,151,0,0,low,1
59,2,168,0,0,low,0
78,4,200,0,0,medium,1
93,5,200,0,0,medium,1
67,4,200,0,0,medium,1
52,4,136,0,0,medium,0
69,5,184,0,0,medium,0
25,5,186,1,0,medium,1
40,3,128,0,0,medium,1
98,5,200,0,0,medium,1
92,4,200,1,0,medium,1
57,3,200,0,0,medium,1
81,4,200,0,0,medium,1
56,5,165,1,0,medium,0
86,5,200,0,0,medium,1
74,4,189,0,0,medium,0
57,3,112,0,0,medium,0
90,3,163,0,0,medium,0
80,3,162,0,0,medium,0
22,4,149,0,0,medium,1
73,4,200,0,0,medium,1
48,3,160,0,0,medium,0
52,3,200,0,0,medium,1
53,4,200,0,0,medium,1
97,4,200,0,0,medium,1
97,3,200,1,0,high,0
54,4,170,0,0,low,1
99,4,190,1,0,medium,0
79,4,200,0,0,medium,1
71,3,200,0,0,medium,1
82,3,174,0,0,medium,0
60,4,200,1,0,medium,1
17,2,200,0,0,medium,1
73,4,200,0,0,medium,1
69,5,152,1,0,medium,0
86,4,200,0,0,medium,1
67,5,200,0,0,medium,1
25,6,200,0,0,low,1
65,3,164,0,0,low,0
81,3,142,0,0,low,0
58,4,181,1,0,low,1
14,4,200,0,0,low,1
15,2,167,0,0,low,1
98,3,200,0,0,low,1
91,4,200,0,0,high,0
86,4,200,1,0,low,1
56,3,145,0,0,high,0
58,4,190,0,0,high,0
54,2,128,0,0,low,1
59,5,200,1,0,low,1
92,3,145,1,0,high,0
82,4,200,0,0,low,1
86,5,200,0,0,medium,1
66,5,200,0,0,high,0
85,3,200,0,0,medium,1
80,3,200,0,0,medium,1
99,3,154,0,0,medium,0
25,3,200,0,0,medium,1
93,4,200,1,0,high,0
50,5,173,0,0,medium,0
68,4,200,0,0,medium,1
62,3,151,1,0,medium,0
99,4,196,1,0,high,0
93,3,200,1,0,medium,1
20,3,200,0,0,high,0
58,4,200,0,0,low,1
94,4,200,0,0,medium,1
18,4,165,0,0,medium,1
18,3,165,0,0,medium,1
70,5,200,0,0,medium,1
93,5,185,0,0,low,1
50,4,200,1,0,low,1
54,3,153,0,0,low,0
74,4,200,0,0,low,1
66,3,199,0,0,low,1
61,3,185,1,0,low,1
74,3,196,1,0,low,1
48,4,200,0,0,low,1
65,3,189,1,0,low,1
94,2,200,0,0,low,1
91,4,200,0,0,high,0
87,3,200,1,0,low,1
23,5,196,1,0,low,1
40,4,146,0,0,low,1
68,3,200,0,0,low,1
95,3,200,1,0,high,0
63,4,133,0,0,low,1
47,4,181,0,0,low,1
20,6,200,1,0,low,1
72,2,173,1,0,high,0
56,5,200,0,0,low,1
70,3,200,0,0,medium,1
59,3,162,0,0,high,0
78,3,200,0,0,medium,1
62,3,165,0,0,high,0
71,2,200,0,0,medium,1
72,4,143,0,0,medium,0
76,3,200,0,0,medium,1
83,3,186,0,0,medium,0
92,4,200,0,0,medium,1
67,3,157,0,0,medium,0
56,3,184,0,0,medium,0
91,4,200,0,0,medium,1
56,4,137,1,0,high,0
72,3,145,0,0,low,0
56,4,181,0,0,medium,0
92,3,174,0,0,medium,0
